0,1,2
Hypertensive disease,"Encephalomyelitis, Western Equine",1.0
Hypertensive disease,Feeling despair,1.0
Hypertensive disease,Thromboembolism,1.0
Hypertensive disease,Thrombophilia,1.0
Hypertensive disease,Hematological Disease,1.0
Hypertensive disease,Arthrogryposis renal dysfunction cholestasis syndrome,1.0
Diabetes Mellitus,Lung diseases,3.0
Diabetes Mellitus,Kidney Diseases,1.0
Diabetes Mellitus,Nervousness,3.0
Diabetes Mellitus,Flushing,1.0
Diabetes Mellitus,Overweight,1.0
Diabetes Mellitus,Infantile Neuroaxonal Dystrophy,4.0
Diabetes Mellitus,Macrophage Activation Syndrome,1.0
Diabetes Mellitus,Dry cough,1.0
Diabetes Mellitus,Hepatic methionine adenosyltransferase deficiency,1.0
Diabetes Mellitus,Malaise,2.0
Diabetes Mellitus,Single organ dysfunction,1.0
Diabetes Mellitus,Upset stomach,1.0
Diabetes Mellitus,Cardiac Arrest,1.0
Diabetes Mellitus,HEART PROBLEM,4.0
Diabetes Mellitus,Multiple Epiphyseal Dysplasia,1.0
Diabetes Mellitus,Fish-Eye Disease,2.0
Diabetes Mellitus,Adult Fanconi syndrome,2.0
Diabetes Mellitus,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,1.0
Diabetes Mellitus,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",2.0
Diabetes Mellitus,"Amyotrophic Lateral Sclerosis, Sporadic",1.0
Diabetes Mellitus,Hamman-Rich syndrome,1.0
Diabetes Mellitus,Hybrid Resistance,1.0
Diabetes Mellitus,Lung Problem,1.0
Diabetes Mellitus,Ache,2.0
Diabetes Mellitus,Redness of face,1.0
Diabetes Mellitus,Nasal congestion (finding),1.0
Diabetes Mellitus,Excessive tearing,1.0
Diabetes Mellitus,"Respiratory Distress Syndrome, Adult",1.0
Diabetes Mellitus,Heart Diseases,3.0
Diabetes Mellitus,Exanthema,1.0
Diabetes Mellitus,"Anemia, Diamond-Blackfan",1.0
Diabetes Mellitus,Plague,1.0
Diabetes Mellitus,Kidney problem,1.0
Diabetes Mellitus,Pemphigus and fogo selvagem,1.0
Diabetes Mellitus,Inflammatory disorder,1.0
Diabetes Mellitus,Cardiovascular Diseases,1.0
Diabetes Mellitus,Septicemia,3.0
Diabetes Mellitus,Goldberg-Shprintzen megacolon syndrome,1.0
Diabetes Mellitus,Dehydration,1.0
Diabetes Mellitus,Death anxiety,1.0
Diabetes Mellitus,Congestive heart failure,1.0
Diabetes Mellitus,Syncope,1.0
Diabetes Mellitus,Malnutrition,1.0
Diabetes Mellitus,Deep Vein Thrombosis,1.0
Diabetes Mellitus,Autoimmune Diseases,1.0
Diabetes Mellitus,Hypotrichosis simplex,1.0
Diabetes Mellitus,Coffin-Siris syndrome,2.0
Diabetes Mellitus,Neonatal hemochromatosis,1.0
Diabetes Mellitus,Sore skin,1.0
Diabetes Mellitus,Critical Illness,1.0
Diabetes Mellitus,Simian Acquired Immunodeficiency Syndrome,2.0
Diabetes Mellitus,Wiskott-Aldrich Syndrome,1.0
Diabetes Mellitus,Dermatofibrosis lenticularis disseminata,1.0
Diabetes Mellitus,"Abortion, Habitual",1.0
Diabetes Mellitus,Long QT Syndrome,1.0
Diabetes Mellitus,Vesicle (morphologic abnormality),1.0
Diabetes Mellitus,Bacteremia,1.0
Diabetes Mellitus,Mannose-Binding Protein Deficiency,1.0
Diabetes Mellitus,Herpes zoster disease,2.0
Diabetes Mellitus,Pneumocystis jiroveci pneumonia,3.0
Diabetes Mellitus,Cystitis,1.0
Diabetes Mellitus,Rare Diseases,1.0
Diabetes Mellitus,charmed,1.0
Diabetes Mellitus,multiple pathologies,1.0
Diabetes Mellitus,Giant Cell Arteritis,1.0
Diabetes Mellitus,Epilepsy,1.0
Diabetes Mellitus,Cardiomyopathies,1.0
Diabetes Mellitus,Pertussis,1.0
Diabetes Mellitus,Borderline Hypertension,1.0
Diabetes Mellitus,Hereditary Coproporphyria,1.0
Diabetes Mellitus,Polymyalgia Rheumatica,1.0
Diabetes Mellitus,Neuroleptic Malignant Syndrome,1.0
Diabetes Mellitus,"Malaria, Cerebral",1.0
Diabetes Mellitus,"Encephalomyelitis, Western Equine",1.0
Diabetes Mellitus,Feeling despair,1.0
Diabetes Mellitus,Thromboembolism,1.0
Diabetes Mellitus,Thrombophilia,1.0
Diabetes Mellitus,Hematological Disease,1.0
Diabetes Mellitus,Arthrogryposis renal dysfunction cholestasis syndrome,1.0
Lung diseases,Kidney Diseases,1.0
Lung diseases,Nervousness,1.0
Lung diseases,Flushing,1.0
Lung diseases,flu symptoms,1.0
Lung diseases,Infantile Neuroaxonal Dystrophy,4.0
Lung diseases,Comatose,1.0
Lung diseases,out (of) breath,1.0
Lung diseases,Malaise,1.0
Lung diseases,Illness (finding),1.0
Lung diseases,Abdominal bloating,1.0
Lung diseases,Upset stomach,2.0
Lung diseases,HEART PROBLEM,1.0
Lung diseases,Tired,1.0
Lung diseases,Multiple Epiphyseal Dysplasia,1.0
Lung diseases,Muscular stiffness,1.0
Lung diseases,Fish-Eye Disease,1.0
Lung diseases,Adult Fanconi syndrome,1.0
Lung diseases,"Diabetes Mellitus, Non-Insulin-Dependent",1.0
Lung diseases,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME",1.0
Lung diseases,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",1.0
Lung diseases,Sharp pain,1.0
Lung diseases,Reflex Sympathetic Dystrophy,2.0
Lung diseases,Lung Problem,1.0
Lung diseases,Ache,2.0
Lung diseases,Pelvic Organ Prolapse,1.0
Lung diseases,Paramyotonia Congenita (disorder),1.0
Lung diseases,"Pain, Postoperative",1.0
Lung diseases,"Respiratory Distress Syndrome, Adult",1.0
Lung diseases,Heart Diseases,2.0
Lung diseases,Exanthema,1.0
Lung diseases,Dizziness,1.0
Lung diseases,"Foramen Ovale, Patent",1.0
Lung diseases,Altitude Sickness,1.0
Lung diseases,Infarction of spinal cord,1.0
Lung diseases,Acute infectious lymphocytosis,1.0
Lung diseases,Respiratory distress,1.0
Lung diseases,Depressed - symptom,1.0
Lung diseases,Breathing abnormally deep,1.0
Lung diseases,Septicemia,2.0
Lung diseases,Digitorenocerebral Syndrome,1.0
Lung diseases,Goldberg-Shprintzen megacolon syndrome,1.0
Lung diseases,Digestive symptom,1.0
Lung diseases,Syncope,1.0
Lung diseases,Muscle Cramp,1.0
Lung diseases,Back Pain,1.0
Lung diseases,Hunger,1.0
Lung diseases,Stomach ache,1.0
Lung diseases,Myopathy,1.0
Lung diseases,Congestion of throat,1.0
Lung diseases,Abdominal Pain,1.0
Lung diseases,Severe diarrhea,1.0
Lung diseases,Autoimmune Diseases,1.0
Lung diseases,headache severe,1.0
Lung diseases,Hypotrichosis simplex,1.0
Lung diseases,Coffin-Siris syndrome,1.0
Lung diseases,"Diarrhea, watery",1.0
Lung diseases,Classical Lissencephaly,1.0
Lung diseases,Acute lower respiratory tract infection,1.0
Lung diseases,Sore skin,1.0
Lung diseases,Simian Acquired Immunodeficiency Syndrome,2.0
Lung diseases,Wiskott-Aldrich Syndrome,2.0
Lung diseases,Bilateral pneumonia,1.0
Lung diseases,Heparin-induced thrombocytopenia,1.0
Lung diseases,pneumonia clinical,1.0
Lung diseases,Herpes zoster disease,1.0
Lung diseases,Pneumocystis jiroveci pneumonia,1.0
Lung diseases,Painful Bladder Syndrome,1.0
Lung diseases,Potassium aggravated myotonia,1.0
Lung diseases,Chronic venous insufficiency,1.0
Lung diseases,Bursitis of hip,1.0
Lung diseases,Bursitis,1.0
Lung diseases,Transient Ischemic Attack,1.0
Lung diseases,"Arthritis, Psoriatic",1.0
Lung diseases,Inflammation of joint of foot,1.0
Lung diseases,Chronic Kidney Diseases,1.0
Lung diseases,Radiation Damage,1.0
Lung diseases,Steroid-induced myopathy,1.0
Lung diseases,Agitation,1.0
Lung diseases,Tenalgia,1.0
Lung diseases,Rare Diseases,1.0
Lung diseases,multiple pathologies,1.0
Lung diseases,Bronchiectasis,1.0
Lung diseases,Kartagener Syndrome,1.0
Lung diseases,Feline urological syndrome,1.0
Lung diseases,Muscle Rigidity,1.0
Lung diseases,Epilepsy,1.0
Lung diseases,"Bronchitis, Chronic",1.0
Lung diseases,Cardiomyopathies,1.0
Lung diseases,Pertussis,1.0
Lung diseases,Borderline Hypertension,1.0
Lung diseases,Hereditary Coproporphyria,1.0
Lung diseases,Polymyalgia Rheumatica,1.0
Lung diseases,Neuroleptic Malignant Syndrome,1.0
Lung diseases,"Malaria, Cerebral",1.0
Lung diseases,"CEREBELLAR ATAXIA, NEUROPATHY, AND VESTIBULAR AREFLEXIA SYNDROME",1.0
Lung diseases,Pulmonary Alveolar Proteinosis,1.0
Lung diseases,"Brain Damage, Chronic",1.0
Lung diseases,Familial Alzheimer Disease (FAD),1.0
Kidney Diseases,Nervousness,1.0
Kidney Diseases,Infantile Neuroaxonal Dystrophy,1.0
Kidney Diseases,Illness (finding),1.0
Kidney Diseases,Nightmares,1.0
Kidney Diseases,Cardiac Arrest,1.0
Kidney Diseases,Amelogenesis imperfecta nephrocalcinosis,1.0
Kidney Diseases,Lung Problem,1.0
Kidney Diseases,Malignant hyperpyrexia due to anesthesia,1.0
Kidney Diseases,Agenesis of corpus callosum,1.0
Kidney Diseases,Axenfeld-Rieger syndrome,1.0
Kidney Diseases,Heart failure,2.0
Kidney Diseases,Respiratory distress,2.0
Kidney Diseases,Xerostomia,1.0
Kidney Diseases,Numbness,1.0
Kidney Diseases,Hypotrichosis simplex,1.0
Kidney Diseases,Tropical Spastic Paraparesis,1.0
Kidney Diseases,Renal pain,1.0
Nervousness,Flushing,5.0
Nervousness,Overweight,1.0
Nervousness,Anorexia,2.0
Nervousness,Infantile Neuroaxonal Dystrophy,6.0
Nervousness,Dry cough,3.0
Nervousness,Chromosome 2q32-Q33 Deletion Syndrome,1.0
Nervousness,Feeling strange,1.0
Nervousness,Malaise,1.0
Nervousness,Tremor,2.0
Nervousness,Illness (finding),3.0
Nervousness,Abdominal bloating,1.0
Nervousness,Nightmares,2.0
Nervousness,Upset stomach,1.0
Nervousness,Exhaustion,3.0
Nervousness,Cardiac Arrest,1.0
Nervousness,HEART PROBLEM,1.0
Nervousness,Tired,5.0
Nervousness,Sighing respiration,1.0
Nervousness,Mandibuloacral dysostosis,1.0
Nervousness,Fish-Eye Disease,2.0
Nervousness,Algoneurodystrophy,1.0
Nervousness,Amelogenesis imperfecta nephrocalcinosis,1.0
Nervousness,Sick Sinus Syndrome,1.0
Nervousness,Neonatal alloimmune thrombocytopenia,1.0
Nervousness,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME",1.0
Nervousness,Sharp pain,2.0
Nervousness,Reflex Sympathetic Dystrophy,1.0
Nervousness,Pruritus,4.0
Nervousness,Hamman-Rich syndrome,2.0
Nervousness,Hybrid Resistance,1.0
Nervousness,Lung Problem,2.0
Nervousness,Ache,3.0
Nervousness,Redness of face,1.0
Nervousness,Nasal congestion (finding),1.0
Nervousness,Malignant hyperpyrexia due to anesthesia,1.0
Nervousness,Chest tightness,1.0
Nervousness,Myocardial Ischemia,1.0
Nervousness,Excessive tearing,1.0
Nervousness,Pelvic Organ Prolapse,2.0
Nervousness,"Pain, Postoperative",2.0
Nervousness,Heartburn,2.0
Nervousness,Heartburn acidity,1.0
Nervousness,Exanthema,1.0
Nervousness,Dizziness,4.0
Nervousness,Cerebrovascular accident,2.0
Nervousness,Agenesis of corpus callosum,2.0
Nervousness,Axenfeld-Rieger syndrome,1.0
Nervousness,Heart failure,1.0
Nervousness,Respiratory distress,1.0
Nervousness,Jet Lag Syndrome,1.0
Nervousness,Wasting,1.0
Nervousness,Chronic Headache,1.0
Nervousness,Other viral diseases NOS,2.0
Nervousness,Depressed - symptom,1.0
Nervousness,chest burning,1.0
Nervousness,Pemphigus and fogo selvagem,1.0
Nervousness,Breathing abnormally deep,1.0
Nervousness,Hay fever,1.0
Nervousness,Chest Pain,3.0
Nervousness,Goldberg-Shprintzen megacolon syndrome,1.0
Nervousness,Has tingling sensation,3.0
Nervousness,Meckel syndrome type 1,1.0
Nervousness,Gastroesophageal reflux disease,2.0
Nervousness,Dehydration,1.0
Nervousness,"BESTROPHINOPATHY, AUTOSOMAL RECESSIVE",1.0
Nervousness,Neuropathy,2.0
Nervousness,Neurologic Symptoms,2.0
Nervousness,Syncope,1.0
Nervousness,Gastroparesis,1.0
Nervousness,asthma with copd,1.0
Nervousness,Recurrent disease,4.0
Nervousness,Oral Ulcer,1.0
Nervousness,Narcolepsy,1.0
Nervousness,Xerostomia,1.0
Nervousness,Tennis Elbow,1.0
Nervousness,Deglutition Disorders,2.0
Nervousness,Malnutrition,1.0
Nervousness,Feeling nervous,1.0
Nervousness,Burning sensation,3.0
Nervousness,Muscle Cramp,1.0
Nervousness,Numbness,3.0
Nervousness,Neck Pain,1.0
Nervousness,Feeling Cold,1.0
Nervousness,Back Pain,2.0
Nervousness,Difficulty sleeping,1.0
Nervousness,Hunger,1.0
Nervousness,Lethargy,1.0
Nervousness,Hot flushes,1.0
Nervousness,Throat symptom,1.0
Nervousness,Stomach ache,1.0
Nervousness,Sleeplessness,1.0
Nervousness,Arm Pain,1.0
Nervousness,side pain,1.0
Nervousness,Conjunctivitis,1.0
Nervousness,Night sweats,1.0
Nervousness,Arthritis,1.0
Nervousness,Abdominal Pain,1.0
Nervousness,Chest pressure,2.0
Nervousness,feeling dizzy,1.0
Nervousness,Vertigo,1.0
Nervousness,Migraine Disorders,1.0
Nervousness,Prediabetes syndrome,1.0
Nervousness,Autoimmune Diseases,1.0
Nervousness,headache severe,1.0
Nervousness,Hepatorenal Syndrome,1.0
Nervousness,Muscle twitch,1.0
Nervousness,Punctate inner choroidopathy,2.0
Nervousness,"Skin Diseases, Infectious",1.0
Nervousness,Dermatitis,1.0
Nervousness,Sore mouth,1.0
Nervousness,red blotches,1.0
Nervousness,Burning feet,2.0
Nervousness,Erythema,2.0
Nervousness,Nail-Patella Syndrome,1.0
Nervousness,Sympathetically independent pain,2.0
Nervousness,Temporal headache,1.0
Nervousness,Chest discomfort,1.0
Nervousness,furuncle,1.0
Nervousness,Syndrome,1.0
Nervousness,MUNGAN SYNDROME,1.0
Nervousness,Upper Extremity Paresis,1.0
Nervousness,Paresthesia of hand,1.0
Nervousness,Dyspepsia,1.0
Nervousness,Basilar-Type Migraine,1.0
Nervousness,Laryngismus paralyticus,1.0
Nervousness,room spinning,1.0
Nervousness,Suffocated,1.0
Nervousness,Equilibration disorder,1.0
Nervousness,Buzzing in ear,1.0
Nervousness,"CHEST PAIN, SHARP",1.0
Nervousness,Tietze's Syndrome,1.0
Nervousness,Pleurisy,1.0
Nervousness,Myopia,2.0
Nervousness,Pulmonary Embolism,1.0
Nervousness,Sleep Apnea Syndromes,2.0
Nervousness,Infantile neuronal ceroid lipofuscinosis,1.0
Nervousness,Viral myocarditis,1.0
Nervousness,CHEST BURNING PAIN OF,1.0
Nervousness,tingling in fingers,1.0
Nervousness,Numbness of face,1.0
Nervousness,dyspnea acute,1.0
Nervousness,Hyperemesis Gravidarum,1.0
Nervousness,Rales,1.0
Nervousness,"Pain, Burning",1.0
Nervousness,Simian Acquired Immunodeficiency Syndrome,3.0
Nervousness,Wiskott-Aldrich Syndrome,1.0
Nervousness,Heparin-induced thrombocytopenia,1.0
Nervousness,Herpes zoster disease,2.0
Nervousness,Cowpox,1.0
Nervousness,Syphilis,1.0
Nervousness,Blackout - symptom,1.0
Nervousness,Small Fiber Neuropathy,1.0
Nervousness,Acquired disease,1.0
Nervousness,Pneumocystis jiroveci pneumonia,2.0
Nervousness,Lichen Planus,1.0
Nervousness,Liver Cirrhosis,1.0
Nervousness,Idiopathic peripheral neuropathy,1.0
Nervousness,Erythromelalgia,1.0
Nervousness,Painful Bladder Syndrome,1.0
Nervousness,Numbness of foot,1.0
Nervousness,nasal itching,1.0
Nervousness,SHOULDER TENDERNESS,1.0
Nervousness,Perceived quality of life,1.0
Nervousness,Burning sensation of leg,1.0
Nervousness,local reaction,1.0
Nervousness,PHOTOPAROXYSMAL RESPONSE 1,1.0
Nervousness,multiple pathologies,1.0
Nervousness,Terminal illness,1.0
Nervousness,Giant Cell Arteritis,1.0
Nervousness,Severe chronic obstructive pulmonary disease,1.0
Nervousness,Adenovirus Infections,1.0
Nervousness,Shoulder Pain,1.0
Nervousness,Excruciating pain,1.0
Nervousness,Acute onset fever,1.0
Nervousness,Autoimmune hemolytic anemia,1.0
Nervousness,Bronchiectasis,1.0
Nervousness,Kartagener Syndrome,1.0
Nervousness,Feline urological syndrome,1.0
Nervousness,Somnambulism,1.0
Nervousness,Digestive System Disorders,1.0
Nervousness,Pulmonary Stenosis,1.0
Nervousness,Psoriasis,1.0
Osteoporosis,Vitamin D Deficiency,1.0
Osteoporosis,Flushing,1.0
Vitamin D Deficiency,Flushing,1.0
Vitamin D Deficiency,Infantile Neuroaxonal Dystrophy,4.0
Vitamin D Deficiency,Dry cough,5.0
Vitamin D Deficiency,Malaise,1.0
Vitamin D Deficiency,Tired,5.0
Vitamin D Deficiency,Multiple Epiphyseal Dysplasia,4.0
Vitamin D Deficiency,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,1.0
Vitamin D Deficiency,Dizziness,1.0
Vitamin D Deficiency,chest burning,1.0
Vitamin D Deficiency,Breathing abnormally deep,4.0
Vitamin D Deficiency,Bronchitis,4.0
Vitamin D Deficiency,Chest Pain,4.0
Vitamin D Deficiency,Dehydration,1.0
Vitamin D Deficiency,Recurrent disease,1.0
Vitamin D Deficiency,Malnutrition,1.0
Vitamin D Deficiency,Hot flushes,4.0
Vitamin D Deficiency,Sleeplessness,4.0
Vitamin D Deficiency,Chronic Fatigue Syndrome,1.0
Vitamin D Deficiency,Fatigue - symptom,1.0
Vitamin D Deficiency,Lower respiratory tract infection,1.0
Vitamin D Deficiency,Dyssomnias,1.0
Vitamin D Deficiency,Productive cough,4.0
Vitamin D Deficiency,Spasm,4.0
Vitamin D Deficiency,Confluent and Reticulate Papillomatosis,1.0
Vitamin D Deficiency,Infectious Mononucleosis,1.0
Vitamin D Deficiency,CHEST BURNING PAIN OF,1.0
Vitamin D Deficiency,post viral fatigue,5.0
Vitamin D Deficiency,Wiskott-Aldrich Syndrome,1.0
Vitamin D Deficiency,C/O - postviral syndrome,1.0
Vitamin D Deficiency,Decompression Sickness,1.0
Vitamin D Deficiency,Pneumocystis jiroveci pneumonia,1.0
Vitamin D Deficiency,"Bronchitis, Chronic",4.0
Vitamin D Deficiency,underlying infection,1.0
Vitamin D Deficiency,Sinus Tachycardia,1.0
Vitamin D Deficiency,General symptom,1.0
Flushing,Overweight,1.0
Flushing,Anorexia,2.0
Flushing,Infantile Neuroaxonal Dystrophy,1.0
Flushing,Dry cough,2.0
Flushing,Chromosome 2q32-Q33 Deletion Syndrome,1.0
Flushing,Flatulence,2.0
Flushing,Tremor,1.0
Flushing,Illness (finding),1.0
Flushing,Abdominal bloating,1.0
Flushing,Nightmares,1.0
Flushing,Exhaustion,1.0
Flushing,Upper Respiratory Infections,2.0
Flushing,Tired,4.0
Flushing,Mandibuloacral dysostosis,1.0
Flushing,Gasping for breath,2.0
Flushing,Fish-Eye Disease,1.0
Flushing,Sharp pain,2.0
Flushing,Reflex Sympathetic Dystrophy,1.0
Flushing,Sinusitis,3.0
Flushing,Pruritus,1.0
Flushing,Hamman-Rich syndrome,1.0
Flushing,Ache,2.0
Flushing,Nasal congestion (finding),1.0
Flushing,Chest tightness,1.0
Flushing,Myocardial Ischemia,1.0
Flushing,Excessive tearing,1.0
Flushing,Pelvic Organ Prolapse,1.0
Flushing,Paramyotonia Congenita (disorder),1.0
Flushing,Dwarfism,1.0
Flushing,"Pain, Postoperative",1.0
Flushing,Heartburn,1.0
Flushing,Heartburn acidity,1.0
Flushing,shock symptoms,1.0
Flushing,Heart Diseases,1.0
Flushing,Triglyceride storage disease with ichthyosis,1.0
Flushing,Dizziness,4.0
Flushing,Cerebrovascular accident,1.0
Flushing,Agenesis of corpus callosum,1.0
Flushing,Other viral diseases NOS,1.0
Flushing,Pemphigus and fogo selvagem,1.0
Flushing,Breathing abnormally deep,1.0
Flushing,Chest Pain,3.0
Flushing,Goldberg-Shprintzen megacolon syndrome,2.0
Flushing,Herpes Labialis,1.0
Flushing,Nocturnal cough,1.0
Flushing,panic symptoms,1.0
Flushing,Has tingling sensation,2.0
Flushing,Meckel syndrome type 1,1.0
Flushing,Gastroesophageal reflux disease,2.0
Flushing,Dehydration,1.0
Flushing,"BESTROPHINOPATHY, AUTOSOMAL RECESSIVE",1.0
Flushing,Neuropathy,1.0
Flushing,Neurologic Symptoms,1.0
Flushing,Syncope,1.0
Flushing,Gastroparesis,1.0
Flushing,asthma with copd,1.0
Flushing,Recurrent disease,2.0
Flushing,Oral Ulcer,1.0
Flushing,Narcolepsy,1.0
Flushing,Xerostomia,1.0
Flushing,Tennis Elbow,1.0
Flushing,Deglutition Disorders,1.0
Flushing,Malnutrition,1.0
Flushing,Feeling nervous,1.0
Flushing,Burning sensation,2.0
Flushing,Muscle Cramp,1.0
Flushing,Numbness,2.0
Flushing,Neck Pain,1.0
Flushing,Feeling Cold,1.0
Flushing,Back Pain,2.0
Flushing,Difficulty sleeping,1.0
Flushing,Hunger,1.0
Flushing,Lethargy,1.0
Flushing,Hot flushes,1.0
Flushing,Throat symptom,1.0
Flushing,Stomach ache,1.0
Flushing,side pain,1.0
Flushing,Night sweats,1.0
Flushing,Arthritis,1.0
Flushing,Abdominal Pain,1.0
Flushing,Chest pressure,1.0
Flushing,Prediabetes syndrome,1.0
Flushing,Autoimmune Diseases,1.0
Flushing,headache severe,1.0
Flushing,Hepatorenal Syndrome,1.0
Flushing,Muscle twitch,1.0
Flushing,Punctate inner choroidopathy,1.0
Flushing,Erythema,1.0
Flushing,Sympathetically independent pain,1.0
Flushing,Premenstrual syndrome,1.0
Flushing,Temporal headache,1.0
Flushing,furuncle,1.0
Flushing,MUNGAN SYNDROME,1.0
Flushing,Paresthesia of hand,1.0
Flushing,Dyspepsia,1.0
Flushing,Basilar-Type Migraine,1.0
Flushing,"CHEST PAIN, SHARP",1.0
Flushing,Tietze's Syndrome,1.0
Flushing,Pleurisy,1.0
Flushing,Myopia,1.0
Flushing,Pulmonary Embolism,1.0
Flushing,Sleep Apnea Syndromes,2.0
Flushing,Infantile neuronal ceroid lipofuscinosis,1.0
Flushing,Viral myocarditis,1.0
Flushing,CHEST BURNING PAIN OF,1.0
Flushing,tingling in fingers,1.0
Flushing,Numbness of face,1.0
Flushing,dyspnea acute,1.0
Flushing,Hyperemesis Gravidarum,1.0
Flushing,Rales,1.0
Flushing,"Pain, Burning",1.0
Flushing,Kidney Failure,1.0
Flushing,Critical Illness,1.0
Flushing,Premenopausal symptoms,1.0
Flushing,Simian Acquired Immunodeficiency Syndrome,1.0
Flushing,Heparin-induced thrombocytopenia,2.0
Flushing,Herpes zoster disease,1.0
Flushing,Labyrinthitis,1.0
Flushing,Blackout - symptom,1.0
Flushing,Pneumocystis jiroveci pneumonia,1.0
Flushing,Rare Diseases,1.0
Flushing,PHOTOPAROXYSMAL RESPONSE 1,1.0
Flushing,multiple pathologies,1.0
Flushing,Terminal illness,1.0
Flushing,Giant Cell Arteritis,1.0
Flushing,Severe chronic obstructive pulmonary disease,1.0
Flushing,Adenovirus Infections,1.0
Flushing,Shoulder Pain,1.0
Flushing,Excruciating pain,1.0
Flushing,Acute onset fever,1.0
Flushing,Somnambulism,1.0
Flushing,Digestive System Disorders,1.0
Flushing,Pulmonary Stenosis,1.0
Flushing,Psoriasis,1.0
Flushing,Pulmonary Alveolar Proteinosis,1.0
Interstitial emphysema,Overweight,1.0
Interstitial emphysema,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",1.0
Interstitial emphysema,Dehydration,1.0
Interstitial emphysema,Simian Acquired Immunodeficiency Syndrome,1.0
Interstitial emphysema,Wiskott-Aldrich Syndrome,1.0
Interstitial emphysema,Heparin-induced thrombocytopenia,1.0
Overweight,Anorexia,1.0
Overweight,Infantile Neuroaxonal Dystrophy,1.0
Overweight,Dry cough,1.0
Overweight,Feeling Sick,1.0
Overweight,Tremor,1.0
Overweight,Illness (finding),1.0
Overweight,Decrease in appetite,1.0
Overweight,Nightmares,1.0
Overweight,Exhaustion,1.0
Overweight,HEART PROBLEM,1.0
Overweight,Tired,2.0
Overweight,Acute infectious disease,1.0
Overweight,Mandibuloacral dysostosis,1.0
Overweight,Influenza-like symptoms,1.0
Overweight,Fish-Eye Disease,1.0
Overweight,Adult Fanconi syndrome,1.0
Overweight,"Diabetes Mellitus, Non-Insulin-Dependent",1.0
Overweight,Hereditary Diseases,1.0
Overweight,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,1.0
